# id X_IMAGE Y_IMAGE X_WORLD Y_WORLD FLUX_AUTO_160 FLUXERR_AUTO_160 FLUX_RADIUS_1 FLUX_RADIUS_2 EA_ERR_105 EA_ERR_125 EA_ERR_140 EA_ERR_160 EA_ERR_435 EA_ERR_606 EA_ERR_814 EA_ERR_K FLUXERR_APER_606 FLUXERR_APER_125 FLUXERR_APER_140 FLUXERR_APER_814 FLUXERR_APER_K FLUXERR_APER_435 FLUXERR_APER_160 FLUXERR_APER_105 FLUX_APER_606 FLUX_APER_125 FLUX_APER_140 FLUX_APER_814 FLUX_APER_K FLUX_APER_435 FLUX_APER_160 FLUX_APER_105
529 2738.87 3210.94 3.58203393341 -30.3857425174 1.29097 0.0169134 30.7117 41.189 0.0032 0.00345 0.00206 0.00425 0.00343 0.00335 0.00256 0.01662 0.0025 0.00179 0.00171 0.00181 0.00584 0.00227 0.00165 0.00135 0.00925 0.03001 0.03288 0.01307 0.05814 0.00923 0.03293 0.02746
530 2713.95 3227.91 3.58251530625 -30.3854597702 1.62667 0.0135352 20.0423 37.3193 0.00318 0.00338 0.00204 0.0042 0.00339 0.0035 0.00257 0.01669 0.00247 0.00181 0.00173 0.0018 0.00584 0.00224 0.00167 0.00136 0.01397 0.13279 0.21609 0.03244 1.24596 0.00416 0.37336 0.07063
531 2658.68 3328.57 3.58358315684 -30.3837820631 1.58852 0.0116116 23.4414 31.9155 0.00342 0.00375 0.0022 0.00398 0.00325 0.00324 0.00257 0.01669 0.00245 0.00184 0.00173 0.00179 0.00582 0.00222 0.00166 0.00137 0.00744 0.04912 0.0573 0.03295 0.06204 0.00553 0.06089 0.04381
532 2615.11 3372.13 3.58442489613 -30.3830560366 2.00118 0.0035282 2.19561 5.07627 0.00313 0.00366 0.00201 0.00402 0.00327 0.00346 0.00256 0.01659 0.00254 0.00208 0.00194 0.0022 0.00583 0.00226 0.0018 0.00151 0.74748 1.93074 2.04145 1.47208 1.74396 0.19622 2.13081 1.79081
533 2587.14 3332.05 3.58496541104 -30.3837240444 38.3266 0.0285437 18.6016 68.7676 0.00322 0.00352 0.00207 0.00408 0.00333 0.00328 0.00257 0.01668 0.00279 0.00242 0.00226 0.0027 0.00583 0.00251 0.00204 0.00173 1.93332 3.87813 4.19415 2.96253 6.8547 0.71809 4.47811 3.46587
534 2651.74 3275.38 3.58371726315 -30.3846685291 52.0173 0.0178473 10.3595 28.7731 0.00334 0.00325 0.00214 0.00397 0.00329 0.00324 0.00255 0.01657 0.00312 0.00327 0.00307 0.00369 0.00582 0.00257 0.00269 0.00221 4.12112 11.3564 12.67536 7.78887 21.08836 0.92652 13.83782 9.7289
535 1696.5 3372.72 3.60217247337 -30.3830446784 0.578545 0.00853447 5.79332 17.6188 0.00338 0.00334 0.00217 0.00381 0.00332 0.0033 0.00258 0.01672 0.00241 0.00181 0.00173 0.00188 0.00584 0.00218 0.00164 0.00136 0.18228 0.2438 0.2577 0.24378 0.31869 0.06543 0.25842 0.24129
536 1677.86 3357.98 3.60253265515 -30.3832902048 0.605222 0.0117371 22.6388 28.9409 0.00332 0.0036 0.00214 0.00412 0.00335 0.00322 0.00259 0.01681 0.00238 0.00179 0.00172 0.00181 0.00582 0.00216 0.00164 0.00135 0.03707 0.07851 0.07547 0.0434 0.10646 0.04727 0.0668 0.06045
537 2559.87 3376.21 3.58549214553 -30.3829879648 0.253992 0.00439858 3.74614 15.62 0.00339 0.00351 0.00218 0.0041 0.00335 0.0032 0.00259 0.01679 0.00244 0.00182 0.00173 0.00182 0.00582 0.0022 0.00165 0.00137 0.07344 0.17535 0.18564 0.13399 0.1483 0.019 0.1897 0.16137
538 2895.25 3373.54 3.57901267414 -30.3830324754 0.432657 0.0056217 5.82582 12.7475 0.00304 0.00338 0.00196 0.0044 0.00345 0.00324 0.00259 0.01681 0.00243 0.00185 0.00174 0.00184 0.00582 0.00219 0.00166 0.00137 0.0653 0.16431 0.176 0.12557 0.26677 0.01564 0.18741 0.15199
539 3216.37 3377.22 3.57280864773 -30.3829709422 0.0408659 0.00474092 4.84887 7.73071 0.00325 0.00335 0.00209 0.00394 0.00347 0.00328 0.00265 0.01716 0.00245 0.00179 0.00172 0.00183 0.00582 0.00221 0.00164 0.00135 0.00342 0.02116 0.01821 0.0081 0.00289 -0.00818 0.02011 0.0207
540 3221.28 3373.23 3.57271383056 -30.3830374301 0.0282853 0.00436843 3.98493 7.56071 0.00338 0.00333 0.00217 0.00405 0.0034 0.00334 0.0026 0.01684 0.00245 0.00177 0.0017 0.00182 0.00581 0.00221 0.00162 0.00134 0.00706 0.01842 0.02247 0.0134 -0.0143 -0.00362 0.01731 0.02207
541 1645.26 3374.77 3.6031624232 -30.3830102954 0.198578 0.00530608 4.31532 9.85536 0.00332 0.00356 0.00213 0.00423 0.00322 0.00329 0.0026 0.01684 0.00238 0.00184 0.00175 0.00181 0.00581 0.00215 0.00168 0.00138 0.04205 0.11504 0.12557 0.08272 0.19892 0.01381 0.12646 0.10557
542 1529.1 3377.36 3.60540661764 -30.3829666682 0.143495 0.0032316 3.30762 13.7217 0.00335 0.00341 0.00215 0.00412 0.0032 0.0032 0.00261 0.01692 0.00237 0.00185 0.00176 0.00181 0.00582 0.00214 0.00169 0.0014 0.06969 0.07991 0.101 0.08917 0.19764 0.03387 0.1237 0.08391
543 2724.54 3377.36 3.58231079528 -30.3829688065 0.0176522 0.00180048 2.56514 4.16992 0.00323 0.00328 0.00208 0.00413 0.00332 0.0033 0.00259 0.01677 0.00242 0.00178 0.0017 0.00179 0.00582 0.00219 0.00162 0.00134 0.00191 0.01726 0.02416 0.01328 -0.04155 0.00224 0.02163 0.01844
544 2116.34 3377.29 3.5940611402 -30.3829694154 0.0207049 0.00336254 3.10637 6.25957 0.00317 0.00383 0.00204 0.00398 0.00337 0.0031 0.00258 0.0167 0.00235 0.00182 0.00171 0.00179 0.00583 0.00212 0.00164 0.00136 0.00495 0.01443 0.01646 0.01245 0.02898 0.00254 0.0175 0.01392
545 2125.17 3369.77 3.59389061959 -30.3830947625 0.43163 0.00950286 11.33 14.2838 0.00329 0.00351 0.00211 0.00408 0.0033 0.00339 0.00256 0.01661 0.00239 0.00179 0.00172 0.00179 0.00582 0.00216 0.00163 0.00136 0.01878 0.04266 0.04816 0.0316 0.02303 0.00957 0.04073 0.03614
546 2135.83 3365.52 3.59368465592 -30.3831657242 0.74119 0.010013 9.26313 23.7866 0.00341 0.0035 0.00219 0.00403 0.00334 0.00327 0.00259 0.01678 0.00239 0.00182 0.00173 0.00186 0.00581 0.00216 0.00165 0.00137 0.15851 0.20406 0.22074 0.22305 0.61298 0.05964 0.26411 0.21316
547 2127.96 3356.69 3.59383667618 -30.3833128228 0.379274 0.0070783 10.6117 13.7114 0.00311 0.00352 0.002 0.00399 0.00329 0.00317 0.00256 0.01662 0.0024 0.00181 0.00171 0.00179 0.00583 0.00217 0.00163 0.00135 0.02511 0.02979 0.03544 0.02719 0.10973 0.00901 0.0395 0.03112
548 2233.76 3370.79 3.59179263973 -30.3830780694 0.0166912 0.00153618 2.35487 4.39153 0.00332 0.00345 0.00213 0.00424 0.0033 0.00327 0.00255 0.01656 0.0024 0.00177 0.00168 0.00178 0.00582 0.00217 0.00162 0.00134 0.02479 0.02287 0.01992 0.01907 -0.01469 0.01963 0.02296 0.02123
549 1980.45 3369.6 3.59668660767 -30.3830972996 0.0344282 0.00399613 3.13924 6.67299 0.00339 0.00344 0.00218 0.00433 0.00319 0.00317 0.00261 0.01692 0.00236 0.0018 0.00172 0.00178 0.00582 0.00213 0.00165 0.00137 0.00684 0.02732 0.02436 0.01197 0.04225 0.01117 0.02959 0.02187
550 1973.97 3367.48 3.59681190179 -30.3831326371 0.0253645 0.00288476 4.96209 7.09921 0.00333 0.00327 0.00214 0.00403 0.0034 0.00319 0.00255 0.01654 0.00233 0.0018 0.00173 0.00177 0.00581 0.00211 0.00164 0.00135 -0.0031 0.00637 0.00986 0.00374 0.03264 0.00201 0.0121 0.00831
551 1757.51 3366.79 3.60099388853 -30.3831436954 0.0471287 0.00522971 4.75098 8.42945 0.00317 0.00325 0.00203 0.00416 0.0032 0.00317 0.00258 0.01672 0.00233 0.00179 0.0017 0.00179 0.00582 0.00211 0.00163 0.00135 0.00565 0.0233 0.0208 0.02018 0.02439 0.00248 0.02544 0.02442
552 1754.11 3359.98 3.60105963244 -30.3832571668 0.0365864 0.00402807 4.78341 8.39625 0.00316 0.00333 0.00203 0.00416 0.00315 0.00314 0.00257 0.01669 0.00232 0.0018 0.00171 0.00178 0.00582 0.0021 0.00163 0.00135 0.00605 0.01582 0.01576 0.01171 0.03281 0.01231 0.0201 0.02278
553 2680.31 3368.05 3.58316524745 -30.3831240195 0.0314828 0.00359774 4.67365 4.7217 0.00342 0.00328 0.0022 0.00394 0.00329 0.0032 0.0026 0.01687 0.00241 0.00178 0.00169 0.00177 0.00584 0.00218 0.00162 0.00134 0.01049 0.02674 0.02126 0.01204 0.03341 0.01531 0.01994 0.02093
554 1434.42 3364.68 3.60723594151 -30.3831776583 0.0507902 0.00383583 5.96839 9.98429 0.00355 0.00352 0.00228 0.00385 0.00347 0.0032 0.00259 0.0168 0.00246 0.00181 0.00171 0.00181 0.00582 0.00224 0.00165 0.00136 0.04186 0.0275 0.0317 0.03407 0.05609 0.03791 0.02778 0.03062
555 3212.1 3364.96 3.57289116297 -30.3831752732 0.0500336 0.00395468 6.94451 10.2056 0.00325 0.00346 0.00209 0.00389 0.0033 0.00366 0.0027 0.01754 0.00246 0.00177 0.00168 0.00182 0.00584 0.00222 0.00161 0.00134 0.00046 0.00016 0.01124 0.00248 0.03329 -0.008 0.01524 0.00972
556 2929.39 3364.33 3.57835308932 -30.3831859673 0.0233966 0.00339552 3.6642 5.98675 0.00329 0.00305 0.00212 0.00403 0.00342 0.00329 0.00262 0.01696 0.00243 0.00178 0.0017 0.0018 0.00582 0.0022 0.00163 0.00135 0.00649 0.01772 0.01751 0.00881 0.08544 0.00776 0.01946 0.01715
557 2930.3 3359.74 3.57833555766 -30.3832625691 0.0172752 0.00235884 3.67381 6.13881 0.00326 0.00336 0.0021 0.00407 0.00343 0.00326 0.00264 0.01711 0.00245 0.00179 0.0017 0.00181 0.00584 0.00221 0.00163 0.00135 0.00796 0.01086 0.01598 0.00705 0.08948 0.0042 0.01457 0.00905
558 2251.2 3340.74 3.59145575902 -30.3835788115 0.477763 0.00856707 17.7236 23.0365 0.00336 0.00342 0.00216 0.00467 0.00329 0.00323 0.00264 0.01712 0.00239 0.00179 0.00174 0.00179 0.00582 0.00216 0.00167 0.00137 0.01031 0.01225 0.01562 0.01155 0.03709 0.01108 0.02049 0.0072
559 2263.11 3359.63 3.59122568598 -30.3832640514 0.494552 0.00671022 7.23264 12.5989 0.0034 0.00328 0.00218 0.0038 0.00333 0.00319 0.00257 0.01666 0.0024 0.0018 0.00171 0.00182 0.00583 0.00217 0.00163 0.00134 0.07673 0.11005 0.11919 0.10517 0.29655 0.03561 0.15389 0.10359
560 2259.03 3353.64 3.59130447963 -30.3833638205 0.532523 0.00584636 6.06609 13.1075 0.00326 0.00348 0.0021 0.00395 0.00336 0.00324 0.00259 0.01677 0.0024 0.00182 0.00171 0.00182 0.00583 0.00216 0.00164 0.00136 0.07554 0.20406 0.21607 0.15432 0.35011 0.0202 0.22869 0.18756
561 1631.88 3362.17 3.60342094333 -30.3832201881 0.0320882 0.00210354 2.55568 5.47453 0.0032 0.00369 0.00206 0.00416 0.00326 0.00313 0.00261 0.01695 0.00236 0.00179 0.00171 0.00179 0.00581 0.00213 0.00164 0.00135 0.00096 0.03219 0.03233 0.01641 0.01062 -0.00287 0.03397 0.03748
562 2963.98 3361.59 3.57768477321 -30.3832316405 0.0342842 0.00269491 2.63521 5.29498 0.0034 0.0034 0.00219 0.00376 0.00388 0.00418 0.00301 0.01952 0.0028 0.00176 0.00168 0.00212 0.00582 0.00253 0.00161 0.00133 0.02253 0.03046 0.03582 0.01934 0.05029 0.01371 0.03676 0.02528
563 1734.55 3362.87 3.60143745469 -30.383208827 0.0249873 0.00395785 4.16256 6.57587 0.00327 0.00344 0.0021 0.00399 0.00324 0.00323 0.00258 0.01676 0.00235 0.00182 0.00173 0.0018 0.00583 0.00212 0.00165 0.00136 0.00309 0.01357 0.00855 0.00504 -0.04449 0.00035 0.0146 0.0118
564 1731.99 3358.5 3.60148686406 -30.3832816884 0.018358 0.00227064 3.99001 5.48826 0.0033 0.00412 0.00212 0.00409 0.00325 0.0034 0.00264 0.01713 0.00234 0.00182 0.00172 0.0018 0.00581 0.00212 0.00165 0.00135 0.00672 0.00873 0.0031 0.0023 -0.04938 -0.00345 0.01149 0.00709
565 3340.04 3362.13 3.57041927834 -30.3832222981 0.0236501 0.00249665 1.80338 3.43079 0.0048 0.00458 0.00308 0.00555 0.00337 0.00332 0.00265 0.01718 0.00241 0.00249 0.00238 0.00182 0.00582 0.00218 0.00226 0.00187 0.00604 0.03086 0.02636 0.01429 0.03878 0.00333 0.02986 0.01534
566 2803.38 3362.25 3.58078757064 -30.3832207868 0.0194049 0.00267579 4.12509 6.73426 0.00343 0.00311 0.00221 0.00391 0.00341 0.00347 0.00254 0.0165 0.00243 0.00179 0.00171 0.00179 0.00581 0.0022 0.00163 0.00135 0.00562 0.0145 0.01308 0.00961 0.01652 0.01598 0.01402 0.01243
567 2799.84 3359.55 3.58085589079 -30.383265644 0.026356 0.00304832 4.71263 10.549 0.00344 0.0032 0.00221 0.00394 0.00338 0.00346 0.00264 0.01714 0.00246 0.00178 0.0017 0.00181 0.00581 0.00223 0.00162 0.00134 0.00657 0.01455 0.01609 0.00617 -0.01028 0.01225 0.01584 0.01255
568 2731.03 3356.1 3.58218536153 -30.3833231347 0.0608819 0.00379527 3.91555 10.8782 0.0033 0.00378 0.00212 0.00412 0.00331 0.00331 0.00262 0.01697 0.00247 0.0018 0.00172 0.0018 0.00582 0.00224 0.00164 0.00135 0.02614 0.04547 0.04525 0.04469 0.06436 0.00699 0.04501 0.04201
569 2228.44 3356.92 3.59189553447 -30.3833092063 0.01704 0.00153186 2.00036 5.13589 0.00307 0.00353 0.00198 0.00399 0.00331 0.00317 0.00272 0.01765 0.00241 0.00178 0.00169 0.00182 0.00583 0.00218 0.00162 0.00134 0.01511 0.02118 0.02426 0.0118 -0.02275 0.01593 0.02199 0.01603
570 3544.97 3352.23 3.56645991254 -30.3833868073 0.9732 0.081685 5.9001 11.716 0.03124 1.30201 0.02007 0.03762 0.00341 0.0036 0.00263 0.01708 0.00239 0.0 0.0 0.00194 0.00582 0.00217 0.01671 0.01292 0.21185 0.0216 0.022 0.28833 0.54558 0.0924 0.37933 0.2945
571 1477.04 3349.45 3.6064126655 -30.3834317913 0.346116 0.005033 5.32035 25.8196 0.00332 0.00327 0.00213 0.00404 0.00324 0.00333 0.00255 0.0165 0.00238 0.00182 0.00172 0.0018 0.00582 0.00216 0.00166 0.00138 0.06321 0.11451 0.14452 0.06943 0.24317 0.04272 0.17514 0.07309
572 1463.33 3340.33 3.60667753584 -30.3835836492 0.00916743 0.0015562 2.09473 3.12304 0.00323 0.00394 0.00208 0.00411 0.00353 0.00328 0.00267 0.01733 0.00249 0.00187 0.00177 0.00181 0.00583 0.00225 0.00169 0.00142 0.00909 0.01194 0.01752 0.00906 0.03095 -0.0017 0.01951 0.00937
573 1436.82 3354.26 3.60718958107 -30.383351346 0.0530994 0.0048339 4.49835 10.0926 0.00346 0.00329 0.00222 0.00389 0.00356 0.00336 0.00265 0.01716 0.00255 0.0018 0.00172 0.00183 0.00581 0.00231 0.00165 0.00136 0.03478 0.02803 0.02869 0.04029 -0.05502 0.02683 0.03134 0.03381
574 3584.44 3355.58 3.56569750226 -30.383330867 0.484073 0.174362 5.87591 8.37783 0.02082 1.30201 0.01338 0.04694 0.0033 0.00337 0.00275 0.01782 0.00242 0.0 0.0 0.00188 0.00583 0.00219 0.03582 0.01824 0.01892 0.02155 0.02183 0.02968 0.12361 -0.00045 0.13789 0.05323
575 3581.5 3353.48 3.56575433783 -30.3833659641 0.225402 0.0512579 4.04701 5.77015 0.02893 1.30201 0.01859 0.04039 0.00321 0.00336 0.00261 0.01691 0.0024 0.0 0.0 0.00186 0.00584 0.00217 0.01959 0.01389 0.00682 0.02162 0.02186 0.01442 0.06111 -0.00258 0.12121 0.01392
576 2351.26 3354.9 3.58952263465 -30.3833430002 0.0291404 0.00379503 5.00372 7.29918 0.00316 0.00337 0.00203 0.00413 0.00328 0.0033 0.00254 0.01645 0.0024 0.00182 0.00175 0.00178 0.00584 0.00217 0.00166 0.00138 -0.00665 0.00231 0.00522 -0.0019 0.02031 -0.00586 0.00725 0.00197
577 2347.51 3351.95 3.58959496279 -30.3833921337 0.0270013 0.00324757 4.62764 6.07281 0.00334 0.00358 0.00215 0.00397 0.00332 0.00353 0.00269 0.01742 0.00241 0.00179 0.00173 0.00178 0.00584 0.00218 0.00165 0.00136 -0.00138 0.00166 0.00776 -0.00467 0.01314 -0.0053 0.00853 0.00101
578 1950.02 3349.38 3.59727467057 -30.3834343448 0.631374 0.00351776 2.99383 5.99289 0.00325 0.00329 0.00209 0.0042 0.00329 0.00324 0.00252 0.01636 0.00245 0.00185 0.00175 0.00194 0.00582 0.00233 0.00166 0.00139 0.44044 0.58507 0.54931 0.45019 0.60317 0.47424 0.58819 0.59703
579 1951.53 3338.53 3.59724547904 -30.3836150585 0.032404 0.00218529 5.53275 8.01791 0.00312 0.00362 0.002 0.00402 0.0034 0.00319 0.0026 0.01684 0.00241 0.00178 0.00169 0.00181 0.00584 0.00218 0.00161 0.00133 -0.00251 0.00559 0.01027 0.00234 0.02687 0.00663 0.01096 0.00725
580 3610.54 3353.34 3.56519318905 -30.3833681428 0.593867 0.0431347 7.48882 10.2396 0.02748 1.30201 0.01765 0.03431 0.00318 0.00322 0.00264 0.01715 0.00236 0.0 0.0 0.00183 0.00583 0.00214 0.01421 0.01227 0.00021 0.02158 0.02184 0.01803 0.13887 0.00427 0.11056 0.01418
581 2831.76 3350.29 3.58023930734 -30.3834200777 0.0775361 0.0030953 3.64076 7.52511 0.00342 0.00329 0.0022 0.00386 0.00342 0.0035 0.00258 0.01673 0.00245 0.00181 0.00174 0.0018 0.00582 0.00222 0.00167 0.00137 0.0288 0.03443 0.04265 0.02968 0.06698 0.02292 0.06334 0.02796
582 1690.78 3353.52 3.60228309124 -30.3833646778 0.0778163 0.00487064 10.0469 13.338 0.00321 0.0036 0.00206 0.00415 0.00322 0.00318 0.00259 0.01681 0.00236 0.00179 0.00172 0.0018 0.00582 0.00214 0.00165 0.00136 -0.00054 0.01422 0.01205 0.01247 -0.00231 0.00257 0.02072 0.01457
583 1574.04 3353.67 3.60453851886 -30.3833617208 0.0138249 0.00207393 2.77123 4.95524 0.00341 0.00352 0.00219 0.00406 0.00331 0.00315 0.0026 0.01686 0.0024 0.00178 0.0017 0.00179 0.00582 0.00217 0.00162 0.00135 0.00533 0.01123 0.01369 0.01441 0.03936 0.00241 0.0156 0.01354
584 3649.5 3354.0 3.56444048445 -30.3833570698 0.346019 0.0555349 14.4675 16.2666 1.76602 1.30201 1.13458 2.2588 0.00326 0.00318 0.00266 0.01728 0.00235 0.0 0.0 0.00181 0.00581 0.00213 0.01661 0.00714 -0.00695 0.02141 0.0216 -0.00873 -0.03863 0.00041 0.09518 0.03135
585 1723.52 3351.53 3.60165061552 -30.3833978329 0.0238445 0.00292919 4.37991 6.75831 0.00338 0.0034 0.00217 0.00386 0.00337 0.00308 0.00257 0.01668 0.00238 0.0018 0.00171 0.0018 0.00584 0.00215 0.00162 0.00134 0.00665 0.01347 0.0101 0.0117 0.03584 0.00641 0.01411 0.00963
586 1719.45 3349.39 3.60172926362 -30.383433559 0.0169131 0.00315881 2.72705 4.88224 0.00323 0.00339 0.00208 0.00403 0.00327 0.00324 0.00263 0.01707 0.00235 0.00179 0.00169 0.0018 0.00582 0.00213 0.00162 0.00134 0.01529 0.01695 0.01503 0.01424 0.03799 0.00869 0.01703 0.01422
587 2700.56 3349.63 3.58277410071 -30.3834310247 0.0156658 0.00184468 2.29075 7.05118 0.00321 0.00328 0.00206 0.00398 0.00345 0.00331 0.00264 0.01713 0.00241 0.00179 0.00169 0.00179 0.00581 0.00218 0.00163 0.00134 0.00883 0.01782 0.02306 0.01501 0.00457 0.00069 0.01909 0.01483
588 2208.76 3198.56 3.59227589263 -30.3859484366 13.9625 0.0235194 34.2427 37.1415 0.00316 0.00347 0.00203 0.00396 0.00334 0.00328 0.00256 0.01661 0.00241 0.00175 0.00167 0.00178 0.00582 0.00219 0.00162 0.00132 0.0618 0.08207 0.0815 0.06473 0.109 0.03397 0.16168 0.07002
589 2157.16 3292.81 3.59327279836 -30.3843775188 137.459 0.013306 7.26285 18.8134 0.00329 0.00322 0.00212 0.00398 0.00339 0.00335 0.00253 0.01642 0.00365 0.00508 0.00487 0.00522 0.00581 0.00305 0.00423 0.00313 8.33431 34.47185 41.5227 17.75054 84.11942 2.40053 48.38932 25.73421
590 2194.68 3236.85 3.59254781151 -30.3853102283 55.1209 0.0102861 4.37608 13.72 0.00309 0.00341 0.00198 0.00405 0.00326 0.00317 0.00252 0.01637 0.00332 0.00446 0.00419 0.00464 0.00583 0.00257 0.00361 0.00285 6.21073 26.88839 30.89036 14.70816 51.50583 1.06231 34.64319 21.42328
591 2164.2 3248.37 3.5931368401 -30.3851182738 20.65 0.0130063 47.2248 74.42 0.00314 0.00351 0.00202 0.00411 0.00331 0.00339 0.00257 0.01665 0.00241 0.0018 0.0017 0.00182 0.00582 0.00217 0.00163 0.00134 0.056 0.14236 0.18081 0.11829 0.26016 0.01342 0.18069 0.15557
592 3309.61 3348.17 3.57100719685 -30.3834548837 0.04449 0.00417077 4.74652 5.02437 0.00362 0.00342 0.00232 0.00388 0.00334 0.00351 0.00263 0.01707 0.0024 0.00185 0.00174 0.00181 0.00582 0.00217 0.00165 0.00137 0.01085 0.01894 0.02646 0.01914 0.04423 -0.00053 0.02778 0.02132
593 3430.21 3342.62 3.56867722371 -30.3835472024 0.812247 0.0632573 3.61491 7.1321 0.02531 1.30201 0.01626 0.03474 0.00333 0.00331 0.00264 0.01711 0.00243 0.0 0.0 0.00197 0.00582 0.00218 0.01456 0.01209 0.21148 0.02138 0.02163 0.41725 0.8283 0.05139 0.61051 0.48933
594 2233.04 3346.88 3.59180657482 -30.3834764256 0.0334066 0.00207927 2.71748 16.317 0.00345 0.0034 0.00222 0.00395 0.00327 0.00326 0.00257 0.01664 0.00242 0.00177 0.00169 0.00181 0.00584 0.0022 0.00161 0.00134 0.04639 0.02912 0.03461 0.0411 -0.01286 0.04804 0.03602 0.03219
595 2368.18 3344.93 3.58919570104 -30.3835092028 0.46939 0.00820039 13.9479 16.6782 0.00329 0.00343 0.00211 0.00411 0.00331 0.00352 0.00267 0.01729 0.00243 0.00179 0.00172 0.00178 0.00582 0.0022 0.00164 0.00135 0.00682 0.00889 0.01714 0.00951 0.0063 0.00578 0.02024 0.01188
596 2373.99 3326.65 3.58908344526 -30.3838138393 1.501 0.00998999 7.78958 20.0548 0.00314 0.00342 0.00202 0.00412 0.00337 0.00324 0.00257 0.0167 0.00247 0.00186 0.00175 0.00192 0.00582 0.00224 0.00166 0.00138 0.24258 0.39462 0.41245 0.35158 0.65584 0.0962 0.4314 0.36856
597 2398.06 3341.17 3.58861834007 -30.3835718428 0.246904 0.00774687 6.57751 11.5991 0.00317 0.00368 0.00204 0.00407 0.00346 0.00311 0.00263 0.01706 0.00245 0.00183 0.00176 0.0018 0.00581 0.00222 0.00167 0.00138 0.04436 0.09392 0.10502 0.08267 0.1112 0.01665 0.09938 0.0886
598 2393.73 3332.33 3.58870211918 -30.3837192524 0.628783 0.00774294 13.6522 19.3508 0.00335 0.0034 0.00215 0.00385 0.00337 0.00319 0.00257 0.01664 0.00245 0.00179 0.00171 0.0018 0.00584 0.00221 0.00163 0.00135 0.0409 0.08944 0.09166 0.07193 0.14991 0.01296 0.09551 0.07926
599 3351.45 3330.7 3.57019869715 -30.3837459552 2.62029 0.0080589 4.21302 10.1251 0.00461 0.00514 0.00296 0.00562 0.00329 0.00327 0.00265 0.01716 0.00248 0.00288 0.00275 0.00208 0.00584 0.00233 0.00251 0.00207 0.58147 1.41328 1.60963 0.71376 2.08399 0.43839 1.7072 1.04547
600 3396.28 3300.21 3.56933261232 -30.3842541761 25.3052 0.968645 8.20626 19.0361 0.08406 1.30201 0.054 0.02773 0.00319 0.00352 0.00261 0.01692 0.00299 0.0 0.0 0.00322 0.00583 0.00282 0.0327 0.02629 3.46232 0.02628 0.02448 4.83306 11.86048 1.64986 7.05614 5.44618
601 3385.36 3263.52 3.56954339678 -30.3848656195 23.2523 0.966324 46.2948 68.2699 0.006 0.00659 0.00386 0.00986 0.00328 0.00326 0.00265 0.01719 0.00243 0.00394 0.00427 0.00187 0.00582 0.00221 0.00322 0.00274 0.12892 0.12856 0.11586 0.12128 0.16225 0.08743 0.11911 0.12004
602 2927.67 3340.63 3.57838632126 -30.3835810661 0.0301444 0.00367994 3.58383 6.27082 0.00324 0.00329 0.00208 0.00421 0.00346 0.00332 0.00261 0.01691 0.00247 0.00176 0.00169 0.0018 0.00581 0.00224 0.00161 0.00133 0.01224 0.02308 0.02219 0.01631 0.019 0.00418 0.02407 0.018
603 1902.97 3341.0 3.59818366249 -30.3835738932 0.0301671 0.00440349 4.05027 6.43178 0.00313 0.00346 0.00201 0.00405 0.00336 0.00318 0.0026 0.01688 0.00235 0.00177 0.00169 0.00177 0.00582 0.00212 0.00161 0.00133 0.00413 0.0206 0.02016 0.01237 0.02639 0.00023 0.02022 0.0207
604 2125.18 3337.46 3.59389054693 -30.3836333815 0.0213167 0.00503868 2.43457 3.91827 0.00326 0.00349 0.0021 0.00398 0.00333 0.00328 0.00259 0.01681 0.00238 0.00177 0.00169 0.0018 0.00582 0.00215 0.00162 0.00133 0.01048 0.01628 0.01101 0.01064 0.02159 0.00194 0.01912 0.01637
605 2131.76 3336.0 3.59376342911 -30.3836577129 0.00296896 0.00235379 1.20043 1.71375 0.00317 0.00344 0.00203 0.00393 0.00325 0.00342 0.00264 0.01714 0.00238 0.00177 0.00169 0.00181 0.00582 0.00215 0.00162 0.00133 -0.00424 0.00319 0.00523 0.00216 -0.02032 0.00139 0.00281 -0.00103
606 2858.11 3328.54 3.57973011542 -30.3837824925 0.635405 0.00492742 4.34009 9.53361 0.00307 0.00349 0.00197 0.00425 0.0034 0.00331 0.00257 0.01669 0.00247 0.00185 0.00175 0.00188 0.00584 0.00223 0.00166 0.00138 0.12546 0.35552 0.38121 0.26102 0.47048 0.03228 0.40093 0.3265
607 1496.26 3332.24 3.60604133089 -30.3837185571 0.030442 0.00264063 5.70469 8.15686 0.00331 0.00378 0.00213 0.00378 0.00336 0.00319 0.0026 0.01686 0.00237 0.0018 0.00171 0.00177 0.00582 0.00215 0.00165 0.00137 0.00293 0.01574 0.01082 0.01169 0.02845 -0.00082 0.01473 0.00865
608 1488.32 3336.68 3.6061946362 -30.3836445942 0.021508 0.00252323 4.30515 6.53804 0.00306 0.00328 0.00197 0.00438 0.00335 0.00318 0.00263 0.01708 0.00238 0.00178 0.00169 0.00179 0.00583 0.00216 0.00164 0.00137 0.00848 0.00802 0.01224 0.01084 0.02204 0.0035 0.01715 0.00923
609 1488.42 3327.4 3.60619285376 -30.383799271 0.0898097 0.00338253 3.84491 10.1639 0.00349 0.0036 0.00224 0.00408 0.00335 0.00324 0.00256 0.01659 0.00238 0.0018 0.00171 0.00178 0.00581 0.00215 0.00163 0.00138 0.0263 0.0602 0.06696 0.04837 0.05768 0.00743 0.06636 0.06034
